pobreza_p;pobreza_multi_p;nivel;cut_comuna;comuna;comuna_p;region;region_p
0,29633417243549404;0,4796255506607929;comuna;9116;9116;0,71711768407803655;NA;NA
0,21394139287073449;0,2351896486109349;comuna;9117;9117;0,57826969427882791;NA;NA
0,26862980769230771;0,2725360576923077;comuna;9118;9118;0,91326121794871795;NA;NA
0,09585824750336537;0,2236483736655918;comuna;9119;9119;0,28547725636289639;NA;NA
0,06802449414270501;0,1534378328008520;comuna;9120;9120;0,15175718849840256;NA;NA
0,24756817094562270;0,4018497847233296;comuna;9121;9121;0,72723648540902563;NA;NA
0,08781669348137409;0,2382030020685632;comuna;9201;9201;0,16267392726436944;NA;NA
0,11267978803936411;0,1808478425435276;comuna;9202;9202;0,34829674489023466;NA;NA
0,07108354374794160;0,1518278625535185;comuna;9203;9203;0,50515973213305521;NA;NA
0,21256382852392827;0,5147844674029213;comuna;9204;9204;1,09298183113644454;NA;NA
0,15550347065717118;0,3919588929955828;comuna;9205;9205;0,82980257820247005;NA;NA
0,19276947705442904;0,2278548559231590;comuna;9206;9206;1,22812166488794028;NA;NA
0,20389519124585884;0,3315932135327778;comuna;9207;9207;0,92430478867583576;NA;NA
0,10636019113527764;0,3507991431866864;comuna;9208;9208;0,75860932608337450;NA;NA
0,00713175459449575;0,1588186888543476;comuna;9209;9209;0,84200420590655578;NA;NA
0,15914747977598009;0,2093963907902925;comuna;9210;9210;0,47759800871188551;NA;NA
0,19966778343984909;0,2027084095836031;comuna;9211;9211;0,25932599453813454;NA;NA
0,11001196409267280;0,2332747251644749;region;NA;NA;NA;1;2,50819552889065e-06
0,07625460494203998;0,1667850576927676;region;NA;NA;NA;2;2,81325210536754e-06
0,08198235270096654;0,1995985537884523;region;NA;NA;NA;3;9,42361998938272e-06
0,07913359727038403;0,1619562093200067;region;NA;NA;NA;4;4,63589667513490e-06
0,06574352276071728;0,1691170187835067;region;NA;NA;NA;5;2,49840476855528e-06
0,07020644482248944;0,1506151678542831;region;NA;NA;NA;6;5,92409457619521e-06
0,08641355273485449;0,1469584490216486;region;NA;NA;NA;7;6,05094550345595e-06
0,07520284389615203;0,1401420875537238;region;NA;NA;NA;8;4,76683900775863e-06
0,11563932606950920;0,1937974366300745;region;NA;NA;NA;9;8,77666032471693e-06
0,06976816193830553;0,1939433481330760;region;NA;NA;NA;10;1,10583382635091e-05
0,04008401728461318;0,1392207119261980;region;NA;NA;NA;11;1,01783054046802e-04
0,03445465159826405;0,0674333046945564;region;NA;NA;NA;12;6,60894851629106e-05
0,04415905901530986;0,1680589526677961;region;NA;NA;NA;13;1,56005154410302e-06
0,05859560740211510;0,1825729884735149;region;NA;NA;NA;14;3,41380983616151e-05
0,09159497791211346;0,1836704642331241;region;NA;NA;NA;15;5,81260172053011e-05
0,12087748731126165;0,1513092229607764;region;NA;NA;NA;16;3,08892831562669e-05
